DATE,REF,DETAIL,NET,TC,VAT,SUPPLIER,NOMINAL,DEPARTMENT
2025-05-14,768,BREAD,23.76,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-05-15,769,BREAD,76.55,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-05-17,770,BREAD,76.17,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-05-19,771,BREAD,37.65,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-05-22,772,BREAD,42.86,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-05-23,773,BREAD,15.0,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-05-24,774,BREAD,24.36,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-05-26,775,BREAD,26.76,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-05-27,776,BREAD,57.86,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-05-30,777,BREAD,96.47,T0,0.0,SUPPLIER 43,Materials Purchased,KITCHEN
2025-06-02,778,CHIT BOOKS,200.0,T5,10.0,SUPPLIER 88,Printing,RESTAURANT
2025-06-01,779,MOBILE,21.03,T3,3.79,SUPPLIER 4,Telephone and Fax,ADMINISTRATION
2025-06-01,780,MOBILE,11.37,T3,2.05,SUPPLIER 4,Telephone and Fax,ADMINISTRATION
2025-06-01,781,DDS RENTAL,2.64,T3,0.48,SUPPLIER 4,Telephone and Fax,ADMINISTRATION
2025-06-01,782,MOBILE,11.37,T3,2.05,SUPPLIER 4,Telephone and Fax,ADMINISTRATION
2025-06-01,783,MOBILE,19.69,T3,3.55,SUPPLIER 4,Telephone and Fax,ADMINISTRATION
2025-05-30,784,BEVERAGE,326.95,T1,58.85,SUPPLIER 28,Materials Purchased,BAR
2025-05-16,785,BEVERAGE,485.62,T1,87.41,SUPPLIER 15,Materials Purchased,BAR
2025-05-16,785,DEPOSIT,310.0,T9,0.0,SUPPLIER 15,Deposits,BAR
2025-05-16,785,BCRS,4.8,T9,0.0,SUPPLIER 15,BCRS,BAR
2025-05-23,786,BEVERAGE,447.02,T1,80.46,SUPPLIER 15,Materials Purchased,BAR
2025-05-23,786,BEVERAGE,35.64,T2,1.78,SUPPLIER 15,Materials Purchased,BAR
2025-05-23,786,DEPOSIT,24.0,T9,0.0,SUPPLIER 15,Deposits,BAR
2025-05-23,786,BCRS,3.6,T9,0.0,SUPPLIER 15,BCRS,BAR
2025-05-30,787,BEVERAGE,520.84,T1,93.75,SUPPLIER 15,Materials Purchased,BAR
2025-05-30,787,BEVERAGE,89.09,T2,4.45,SUPPLIER 15,Materials Purchased,BAR
2025-05-30,787,DEPOSIT,130.2,T9,0.0,SUPPLIER 15,Deposits,BAR
2025-04-14,788,FOOD,182.0,T0,0.0,SUPPLIER 33,Materials Purchased,KITCHEN
2025-04-29,789,BEVERAGE,69.98,T1,12.6,SUPPLIER 33,Materials Purchased,BAR
2025-05-21,790,BEVERAGE,291.66,T1,52.5,SUPPLIER 30,Materials Purchased,BAR
2025-05-21,790,DEPOSIT,14.4,T9,0.0,SUPPLIER 30,Deposits,BAR
2025-05-14,791,BEVERAGE,803.99,T1,144.72,SUPPLIER 16,Materials Purchased,BAR
2025-05-14,791,DEPOSIT,170.0,T9,0.0,SUPPLIER 16,Deposits,BAR
2025-05-14,791,BCRS,24.0,T9,0.0,SUPPLIER 16,BCRS,BAR
2025-05-14,792,BEVERAGE,13.14,T1,2.37,SUPPLIER 16,Materials Purchased,BAR
2025-05-14,792,DEPOSIT,25.0,T9,0.0,SUPPLIER 16,Deposits,BAR
2025-05-21,793,BEVERAGE,689.79,T1,124.16,SUPPLIER 16,Materials Purchased,BAR
2025-05-21,793,DEPOSIT,165.0,T9,0.0,SUPPLIER 16,Deposits,BAR
2025-05-21,793,BCRS,7.2,T9,0.0,SUPPLIER 16,BCRS,BAR
2025-05-28,794,BEVERAGE,2012.95,T1,362.33,SUPPLIER 16,Materials Purchased,BAR
2025-05-28,794,DEPOSIT,505.0,T9,0.0,SUPPLIER 16,Deposits,BAR
2025-05-28,794,BCRS,37.2,T9,0.0,SUPPLIER 16,BCRS,BAR
2025-05-28,795,BEVERAGE,26.28,T1,4.73,SUPPLIER 16,Materials Purchased,BAR
2025-05-28,795,DEPOSIT,50.0,T9,0.0,SUPPLIER 16,Deposits,BAR
2025-06-04,796,BEVERAGE,519.04,T1,93.43,SUPPLIER 16,Materials Purchased,BAR
2025-06-04,796,DEPOSIT,130.0,T9,0.0,SUPPLIER 16,Deposits,BAR
2025-06-04,796,BCRS,4.8,T9,0.0,SUPPLIER 16,BCRS,BAR
2025-05-22,797,ICECREAM,146.32,T1,26.34,SUPPLIER 49,Materials Purchased,BAR
2025-05-15,798,BEVERAGE,272.59,T1,49.07,SUPPLIER 31,Materials Purchased,BAR
2025-05-15,798,BCRS,25.2,T9,0.0,SUPPLIER 31,BCRS,BAR
2025-05-30,799,BEVERAGE,168.77,T1,30.38,SUPPLIER 31,Materials Purchased,BAR
2025-05-30,799,BCRS,19.2,T9,0.0,SUPPLIER 31,BCRS,BAR
2025-05-20,800,BEVERAGE,27.12,T1,4.88,SUPPLIER 64,Materials Purchased,BAR
2025-05-26,801,TAXI SERVICE,612.46,T3,110.24,SUPPLIER 89,Goods & Services for Guests,ACCOMMODATION
2025-05-22,802,BEVERAGE,850.15,T1,153.03,SUPPLIER 12,Materials Purchased,BAR
2025-05-22,802,BCRS,16.8,T9,0.0,SUPPLIER 12,BCRS,BAR
2025-05-23,803,BEVERAGE,55.95,T1,10.07,SUPPLIER 12,Materials Purchased,BAR
2025-05-27,804,BEVERAGE,376.89,T1,67.84,SUPPLIER 12,Materials Purchased,BAR
2025-05-27,804,BCRS,12.0,T9,0.0,SUPPLIER 12,BCRS,BAR
2025-05-27,805,BEVERAGE,845.96,T1,152.27,SUPPLIER 12,Materials Purchased,BAR
2025-06-05,806,VIRTUAL TOUR OVERLAY,120.0,T3,21.6,SUPPLIER 90,Professional Fees,ADMINISTRATION
2025-04-30,807,HEALTH & SAFETY,150.0,T3,27.0,SUPPLIER 91,Professional Fees,MAINTENANCE
2025-06-01,808,HEALTH & SAFETY,150.0,T3,27.0,SUPPLIER 91,Professional Fees,MAINTENANCE
2025-06-16,809,GAS,238.35,T3,42.9,SUPPLIER 23,Gas,KITCHEN
2025-06-10,810,BRICKS,155.52,T6,27.99,SUPPLIER 37,Buildings,CAPITAL
2025-06-12,811,BRICKS,155.52,T6,27.99,SUPPLIER 37,Buildings,CAPITAL
2025-06-13,812,BRICKS,155.52,T6,27.99,SUPPLIER 37,Buildings,CAPITAL
2025-06-13,813,BRICKS,103.68,T6,18.66,SUPPLIER 37,Buildings,CAPITAL
2025-06-14,814,BRICKS,103.68,T6,18.66,SUPPLIER 37,Buildings,CAPITAL
2025-06-16,815,BRICKS,155.52,T6,27.99,SUPPLIER 37,Buildings,CAPITAL
2025-06-18,816,GYPSUM WORKS,5000.0,T6,900.0,SUPPLIER 92,Buildings,CAPITAL
2025-04-04,817,T-PAPER,499.5,T3,89.91,SUPPLIER 75,Miscellaneous Expenses,HOUSEKEEPING
2025-06-13,818,FILES/POST IT NOTES/PENS,47.72,T3,8.59,SUPPLIER 25,Office Stationery,ADMINISTRATION
2025-06-14,819,LPG INSTALLATION SERVICES,1171.75,T3,210.92,SUPPLIER 93,Professional Fees,ADMINISTRATION
2025-05-31,820,PEST CONTROL,205.0,T3,36.9,SUPPLIER 94,Cleaning,HOUSEKEEPING
2025-06-04,821,31 SKIPS MAY 25,868.0,T3,156.24,SUPPLIER 19,Cleaning,HOUSEKEEPING
2025-06-06,822,59 BINS ORG MAY 25,354.0,T3,63.72,SUPPLIER 19,Cleaning,HOUSEKEEPING
2025-05-02,823,DAIRY,160.28,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-05-03,824,DAIRY,78.76,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-05-05,825,DAIRY,36.19,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-05-06,826,DAIRY,17.76,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-05-07,827,DAIRY,62.36,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-05-09,828,DAIRY,111.12,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-05-10,829,DAIRY,111.93,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-05-10,830,DAIRY,115.52,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-05-12,831,DAIRY,56.02,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-05-14,832,DAIRY,17.76,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-05-15,833,DAIRY,35.91,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-05-16,834,DAIRY,118.87,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-05-17,835,DAIRY,53.72,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-05-20,836,DAIRY,17.76,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-05-21,837,DAIRY,83.07,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-05-23,838,DAIRY,35.52,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-05-24,839,DAIRY,38.26,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-05-26,840,DAIRY,40.72,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-05-28,841,DAIRY,74.18,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-05-29,842,DAIRY,17.76,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-05-30,843,DAIRY,214.32,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-05-31,844,DAIRY,17.76,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-06-05,845,COMMISSION,875.26,T8,0.0,SUPPLIER 2,Sales Commissions,ACCOMMODATION
2025-06-23,846,FERRY CAR SCHEME,268.47,T3,48.33,SUPPLIER 95,Travelling,ADMINISTRATION
2025-06-23,846,FERRY DRIVER SCHEME,107.15,T9,0.0,SUPPLIER 95,Travelling,ADMINISTRATION
2025-06-23,847,FERRY CAR SCHEME,268.47,T3,48.33,SUPPLIER 95,Travelling,ADMINISTRATION
2025-06-23,847,FERRY DRIVER SCHEME,107.15,T9,0.0,SUPPLIER 95,Travelling,ADMINISTRATION
2025-05-24,848,DIESEL,54.24,T3,9.76,SUPPLIER 96,Vehicle Fuel,ACCOMMODATION
2025-06-18,849,DIESEL,54.24,T3,9.76,SUPPLIER 96,Vehicle Fuel,ACCOMMODATION
2025-06-23,850,SCREED,11610.0,T6,2089.8,SUPPLIER 97,Buildings,CAPITAL
2025-06-18,851,BRICKS,155.52,T6,27.99,SUPPLIER 37,Buildings,CAPITAL
2025-06-19,852,BRICKS,103.68,T6,18.66,SUPPLIER 37,Buildings,CAPITAL
2025-06-20,853,BRICKS,103.68,T6,18.66,SUPPLIER 37,Buildings,CAPITAL
2025-06-23,854,BRICKS,103.68,T6,18.66,SUPPLIER 37,Buildings,CAPITAL
2025-06-23,855,ROLS OF BLACK PLASTIC,169.49,T3,30.51,SUPPLIER 87,Repairs and Renewals,MAINTENANCE
2025-06-18,856,CINTURINI/VIREG,19.34,T6,3.48,SUPPLIER 7,Buildings,CAPITAL
2025-06-18,857,XIBKA/CINTURINI,564.81,T6,101.66,SUPPLIER 7,Buildings,CAPITAL
2025-06-01,858,BUSINESS FLEXI,107.98,T3,19.44,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
2025-06-01,858,DATA,1.69,T3,0.31,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
2025-06-01,858,TELEPHONY,152.0,T3,27.36,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
2025-06-01,858,USAGE,3.47,T3,0.63,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
2025-06-01,858,MONTHLY PAPER,1.27,T3,0.23,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
2025-06-01,858,EXCISE,0.07,T3,0.01,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
2025-06-01,859,BUSINESS FLEXI,63.82,T3,11.49,SUPPLIER 5,Telephone and Fax,ADMINISTRATION
2025-06-19,860,INFRA RED HEAT LAMP,72.24,T3,13.0,SUPPLIER 9,Miscellaneous Expenses,KITCHEN
2025-04-23,861,PEST CONTROL APRIL 2025,205.0,T3,36.9,SUPPLIER 94,Cleaning,HOUSEKEEPING
2025-06-16,862,NEWSPAPERS,17.18,T2,0.86,SUPPLIER 11,Materials Purchased,ACCOMMODATION
2025-04-03,863,CORD/TIMESHEETS,103.32,T3,18.6,SUPPLIER 9,Miscellaneous Expenses,KITCHEN
2025-04-10,864,CHARCOAL,21.68,T3,3.9,SUPPLIER 9,Miscellaneous Expenses,KITCHEN
2025-04-10,865,CHARCOAL,21.68,T3,3.9,SUPPLIER 9,Miscellaneous Expenses,KITCHEN
2025-04-24,866,PILOT BURNER NOZZLE,48.34,T3,8.7,SUPPLIER 9,Miscellaneous Expenses,KITCHEN
2025-04-25,867,CHARCOAL,43.36,T3,7.8,SUPPLIER 9,Miscellaneous Expenses,KITCHEN
2025-05-25,868,FRYER THERMOCOUPLE,108.04,T3,19.45,SUPPLIER 9,Miscellaneous Expenses,KITCHEN
2025-06-15,869,MAY 2025 SERVICES,868.18,T9,0.0,SUPPLIER 27,Miscellaneous Expenses,ADMINISTRATION
2025-06-24,870,SAMPLES,10.5,T3,1.89,SUPPLIER 98,Repairs and Renewals,MAINTENANCE
2025-06-24,870,SAMPLES,0.0,T3,10.62,SUPPLIER 98,Repairs and Renewals,MAINTENANCE
2025-06-27,871,FBU072 INSURANCE,211.74,T9,0.0,SUPPLIER 99,Vehicle Insurance,MAINTENANCE
2025-06-27,871,FBU072 LICENCE,298.0,T9,0.0,SUPPLIER 99,Vehicle Licences,MAINTENANCE
2025-06-27,872,FCZ002 INSURANCE,224.14,T9,0.0,SUPPLIER 99,Vehicle Insurance,MAINTENANCE
2025-06-11,873,HOSPITALITY SERVICES,484.0,T3,87.12,SUPPLIER 76,Miscellaneous Expenses,RESTAURANT
2025-06-30,874,SHARE TRANSFER AGREEMENT,1121.0,T9,0.0,SUPPLIER 26,Professional Fees,ADMINISTRATION
2025-06-07,875,CONCRETE,1211.86,T6,218.14,SUPPLIER 39,Buildings,CAPITAL
2025-06-23,876,NEWSPAPERS,17.18,T2,0.86,SUPPLIER 11,Materials Purchased,ACCOMMODATION
2025-06-03,877,BEVERAGE,299.31,T1,53.88,SUPPLIER 12,Materials Purchased,BAR
2025-06-03,877,BCRS,9.6,T9,0.0,SUPPLIER 12,BCRS,BAR
2025-06-07,878,BEVERAGE,331.45,T1,59.66,SUPPLIER 12,Materials Purchased,BAR
2025-06-10,879,BEVERAGE,392.34,T1,70.62,SUPPLIER 12,Materials Purchased,BAR
2025-06-10,879,BCRS,2.4,T9,0.0,SUPPLIER 12,BCRS,BAR
2025-06-18,880,BEVERAGE,700.06,T1,126.01,SUPPLIER 12,Materials Purchased,BAR
2025-06-18,881,BEVERAGE,428.86,T1,77.19,SUPPLIER 12,Materials Purchased,BAR
2025-06-18,881,BCRS,24.0,T9,0.0,SUPPLIER 12,BCRS,BAR
2025-06-26,882,BEVERAGE,1024.09,T1,184.34,SUPPLIER 12,Materials Purchased,BAR
2025-06-26,882,BCRS,4.8,T9,0.0,SUPPLIER 12,BCRS,BAR
2025-06-11,883,BEVERAGE,1375.43,T1,247.58,SUPPLIER 16,Materials Purchased,BAR
2025-06-11,883,BCRS,23.4,T9,0.0,SUPPLIER 16,BCRS,BAR
2025-06-11,883,DEPOSIT,340.0,T9,0.0,SUPPLIER 16,Deposits,BAR
2025-06-18,884,BEVERAGE,1603.52,T1,288.62,SUPPLIER 16,Materials Purchased,BAR
2025-06-18,884,BCRS,21.6,T9,0.0,SUPPLIER 16,BCRS,BAR
2025-06-18,884,DEPOSIT,420.0,T9,0.0,SUPPLIER 16,Deposits,BAR
2025-06-10,885,BEVERAGE,112.76,T1,20.29,SUPPLIER 30,Materials Purchased,BAR
2025-06-11,886,GOODS,166.82,T1,30.03,SUPPLIER 30,Materials Purchased,BAR
2025-06-16,887,ICECREAM,272.05,T1,48.97,SUPPLIER 49,Materials Purchased,BAR
2025-06-12,888,BEVERAGE,100.56,T1,18.1,SUPPLIER 28,Materials Purchased,BAR
2025-06-13,889,BEVERAGE,318.64,T1,57.36,SUPPLIER 15,Materials Purchased,BAR
2025-06-13,889,BEVERAGE,35.64,T2,1.78,SUPPLIER 15,Materials Purchased,BAR
2025-06-13,889,DEPOSIT,217.0,T9,0.0,SUPPLIER 15,Deposits,BAR
2025-06-05,890,BEVERAGE,118.56,T1,21.34,SUPPLIER 31,Materials Purchased,BAR
2025-06-05,890,BCRS,12.0,T9,0.0,SUPPLIER 31,BCRS,BAR
2025-06-13,891,BEVERAGE,50.58,T1,9.1,SUPPLIER 31,Materials Purchased,BAR
2025-06-13,891,BCRS,3.6,T9,0.0,SUPPLIER 31,BCRS,BAR
2025-06-20,892,BEVERAGE,90.58,T1,16.3,SUPPLIER 31,Materials Purchased,BAR
2025-06-20,892,BCRS,12.0,T9,0.0,SUPPLIER 31,BCRS,BAR
2025-06-20,893,BCRS,2.41,T9,0.0,SUPPLIER 31,BCRS,BAR
2025-04-21,894,GYPSUM,648.1,T6,116.66,SUPPLIER 100,Buildings,CAPITAL
2025-05-02,895,GYPSUM,425.96,T6,76.67,SUPPLIER 100,Buildings,CAPITAL
2025-05-20,896,GYPSUM,265.79,T6,47.84,SUPPLIER 100,Buildings,CAPITAL
2025-06-03,897,GYPSUM,260.69,T6,46.92,SUPPLIER 100,Buildings,CAPITAL
2025-06-18,898,GYPSUM,37.87,T6,6.82,SUPPLIER 100,Buildings,CAPITAL
2025-06-18,899,PAINT,122.41,T6,22.03,SUPPLIER 101,Buildings,CAPITAL
2025-07-03,900,COMMISSION,10401.61,T8,0.0,SUPPLIER 1,Sales Commissions,ACCOMMODATION
2025-04-23,901,MAINTENANCE WORKS,3985.0,T3,717.3,SUPPLIER 102,Repairs and Renewals,MAINTENANCE
2025-05-09,902,WOODWORKS,5740.0,T6,1033.2,SUPPLIER 102,Furniture and Fixtures,GENERAL/CAPITAL
2025-06-18,903,WOODWORKS,6375.0,T6,1147.5,SUPPLIER 102,Furniture and Fixtures,GENERAL/CAPITAL
2025-07-01,904,AD IN MALTA POLICE UNION MAG,190.0,T3,34.2,SUPPLIER 103,Advertising,ACCOMMODATION
2025-07-05,905,COMMISSION,590.41,T8,0.0,SUPPLIER 2,Sales Commissions,ACCOMMODATION
2025-07-03,906,30 SKIPS JUNE 2025,840.0,T3,151.2,SUPPLIER 19,Cleaning,HOUSEKEEPING
2025-07-03,907,64 BINS ORGANIC JUNE 2025,384.0,T3,69.12,SUPPLIER 19,Cleaning,HOUSEKEEPING
2025-06-03,908,BEAUTY GOODS,648.39,T1,116.71,SUPPLIER 77,Materials Purchased,SPA
2025-07-01,909,GLUE,42.37,T3,7.63,SUPPLIER 87,Repairs and Renewals,MAINTENANCE
2025-06-26,910,BRICKS,29.04,T6,5.23,SUPPLIER 37,Buildings,CAPITAL
2025-06-25,911,BRICKS,51.84,T6,9.33,SUPPLIER 37,Buildings,CAPITAL
2025-06-27,912,BRICKS,103.68,T6,18.66,SUPPLIER 37,Buildings,CAPITAL
2025-06-30,913,NEWSPAPERS,19.35,T2,0.97,SUPPLIER 11,Materials Purchased,ACCOMMODATION
2025-06-09,914,NEWSPAPERS,21.34,T2,1.07,SUPPLIER 11,Materials Purchased,ACCOMMODATION
2025-07-08,915,RECYCLING,112.97,T3,20.33,SUPPLIER 40,Cleaning,MAINTENANCE
2025-06-26,916,SAMPLES,10.5,T3,1.89,SUPPLIER 98,Repairs and Renewals,MAINTENANCE
2025-06-26,916,SAMPLES,0.0,T3,18.54,SUPPLIER 98,Repairs and Renewals,MAINTENANCE
2025-07-09,917,HOSPITALITY SERVICES,325.6,T3,58.61,SUPPLIER 76,Miscellaneous Expenses,RESTAURANT
2025-06-09,918,GAS,171.61,T3,30.89,SUPPLIER 23,Gas,HOUSEKEEPING
2025-06-23,919,GAS,185.38,T3,33.37,SUPPLIER 23,Gas,KITCHEN
2025-06-30,920,GAS,291.31,T3,52.44,SUPPLIER 23,Gas,HOUSEKEEPING
2025-07-07,921,GAS,76.27,T3,13.73,SUPPLIER 23,Gas,KITCHEN
2025-06-18,922,EGGS,230.0,T0,0.0,SUPPLIER 58,Materials Purchased,KITCHEN
2025-06-20,923,EGGS,31.25,T0,0.0,SUPPLIER 58,Materials Purchased,KITCHEN
2025-06-26,924,EGGS,230.0,T0,0.0,SUPPLIER 58,Materials Purchased,KITCHEN
2025-07-05,925,EGGS,230.0,T0,0.0,SUPPLIER 58,Materials Purchased,KITCHEN
2025-07-05,926,EGGS,18.75,T0,0.0,SUPPLIER 58,Materials Purchased,KITCHEN
2025-07-09,927,EGGS,138.0,T0,0.0,SUPPLIER 58,Materials Purchased,KITCHEN
2025-06-03,928,DAIRY,17.76,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-06-04,929,DAIRY,103.36,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-06-05,930,DAIRY,76.79,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-06-07,931,DAIRY,108.52,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-06-09,932,DAIRY,17.76,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-06-10,933,DAIRY,103.36,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-06-11,934,DAIRY,17.76,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-06-12,935,DAIRY,83.93,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-06-13,936,DAIRY,35.52,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-06-14,937,DAIRY,53.81,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-06-17,938,DAIRY,17.76,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-06-18,939,DAIRY,17.76,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-06-20,940,DAIRY,67.06,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-06-21,941,DAIRY,139.15,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-06-24,942,DAIRY,35.52,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-06-25,943,DAIRY,41.0,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-06-26,944,DAIRY,92.03,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-06-27,945,DAIRY,44.6,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-06-28,946,DAIRY,53.91,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-06-30,947,DAIRY,35.52,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-07-02,948,DAIRY,53.86,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-07-04,949,DAIRY,66.36,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-07-05,950,DAIRY,53.4,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-07-09,951,DAIRY,60.56,T0,0.0,SUPPLIER 63,Materials Purchased,KITCHEN
2025-06-06,952,EGGS,92.0,T0,0.0,SUPPLIER 57,Materials Purchased,KITCHEN
2025-06-13,953,EGGS,138.0,T0,0.0,SUPPLIER 57,Materials Purchased,KITCHEN
2025-06-20,954,EGGS,92.0,T0,0.0,SUPPLIER 57,Materials Purchased,KITCHEN
2025-06-29,955,EGGS,184.0,T0,0.0,SUPPLIER 57,Materials Purchased,KITCHEN
2025-07-07,956,EGGS,138.0,T0,0.0,SUPPLIER 57,Materials Purchased,KITCHEN
2025-06-05,957,PASTRY,29.75,T0,0.0,SUPPLIER 22,Materials Purchased,KITCHEN
2025-06-12,958,PASTRY,577.92,T0,0.0,SUPPLIER 22,Materials Purchased,KITCHEN
2025-06-19,959,PASTRY,217.77,T0,0.0,SUPPLIER 22,Materials Purchased,KITCHEN
2025-06-26,960,PASTRY,387.47,T0,0.0,SUPPLIER 22,Materials Purchased,KITCHEN
2025-07-03,961,PASTRY,398.02,T0,0.0,SUPPLIER 22,Materials Purchased,KITCHEN
2025-07-04,962,CAKE,75.0,T0,0.0,SUPPLIER 84,Materials Purchased,KITCHEN
2025-05-05,963,FRIDGE REPAIRS,253.0,T3,45.54,SUPPLIER 104,Repairs and Renewals,MAINTENANCE
2025-05-05,964,COLD ROOM/VRV,855.0,T3,153.9,SUPPLIER 104,Repairs and Renewals,MAINTENANCE
2025-06-03,965,COLD ROOM REPAIRS,345.0,T3,62.1,SUPPLIER 104,Repairs and Renewals,MAINTENANCE
2025-06-04,966,FOOD,65.93,T0,0.0,SUPPLIER 69,Materials Purchased,KITCHEN
2025-06-04,967,FOOD,174.57,T0,0.0,SUPPLIER 69,Materials Purchased,KITCHEN
2025-06-04,968,FOOD,224.4,T0,0.0,SUPPLIER 69,Materials Purchased,KITCHEN
2025-06-04,969,FOOD,327.62,T0,0.0,SUPPLIER 69,Materials Purchased,KITCHEN
2025-06-11,970,FOOD,299.41,T0,0.0,SUPPLIER 69,Materials Purchased,KITCHEN
2025-06-11,971,FOOD,160.65,T0,0.0,SUPPLIER 69,Materials Purchased,KITCHEN
2025-06-11,972,FOOD,223.4,T0,0.0,SUPPLIER 69,Materials Purchased,KITCHEN
2025-06-11,973,FOOD,202.95,T0,0.0,SUPPLIER 69,Materials Purchased,KITCHEN
2025-06-11,974,FOOD,66.8,T0,0.0,SUPPLIER 69,Materials Purchased,KITCHEN
2025-06-25,975,FOOD,112.04,T0,0.0,SUPPLIER 69,Materials Purchased,KITCHEN
2025-06-11,976,FOOD,105.6,T0,0.0,SUPPLIER 8,Materials Purchased,KITCHEN
2025-06-12,977,FOOD,163.8,T0,0.0,SUPPLIER 8,Materials Purchased,KITCHEN
2025-06-03,978,F&V,116.85,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-06-03,979,F&V,27.0,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-06-04,980,F&V,91.15,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-06-05,981,F&V,215.3,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-06-06,982,F&V,129.96,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-06-06,983,F&V,20.85,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-06-07,984,F&V,186.89,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-06-08,985,F&V,35.2,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-06-09,986,F&V,139.52,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-06-09,987,F&V,21.35,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-06-10,988,F&V,161.27,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-06-10,989,F&V,50.0,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-06-11,990,F&V,95.03,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
2025-06-11,991,F&V,26.4,T0,0.0,SUPPLIER 61,Materials Purchased,KITCHEN
